time,device,value
2012-11-28 12:57:37.000,Kitchen Door PIR,True
2012-11-28 12:57:42.000,Kitchen Door PIR,False
2012-11-28 12:58:09.000,Kitchen Door PIR,True
2012-11-28 12:58:11.000,Kitchen Door PIR,False
2012-11-28 12:58:22.000,Living Door PIR,True
2012-11-28 12:58:25.000,Living Door PIR,False
2012-11-28 13:03:24.000,Living Seat Pressure,True
2012-11-28 13:13:51.000,Living Seat Pressure,False
2012-11-28 13:14:16.000,Living Door PIR,True
2012-11-28 13:14:22.000,Living Door PIR,False
2012-11-28 13:16:33.000,Kitchen Door PIR,True
2012-11-28 13:16:35.000,Kitchen Door PIR,False
2012-11-28 13:17:48.000,Kitchen Fridge Magnetic,True
2012-11-28 13:17:55.000,Kitchen Fridge Magnetic,False
2012-11-28 13:18:05.000,Kitchen Door PIR,True
2012-11-28 13:18:12.000,Kitchen Door PIR,False
2012-11-28 13:18:21.000,Living Door PIR,True
2012-11-28 13:18:24.000,Living Door PIR,False
2012-11-28 13:38:42.000,Living Door PIR,True
2012-11-28 13:38:45.000,Living Door PIR,False
2012-11-28 13:54:07.000,Living Door PIR,True
2012-11-28 13:54:10.000,Living Door PIR,False
2012-11-28 13:55:01.000,Living Seat Pressure,True
2012-11-28 14:22:48.000,Living Seat Pressure,False
2012-11-28 14:23:08.000,Living Door PIR,True
2012-11-28 14:23:11.000,Living Door PIR,False
2012-11-28 14:24:04.000,Bathroom Toilet Flush,True
2012-11-28 14:24:17.000,Bathroom Basin PIR,True
2012-11-28 14:24:28.000,Bathroom Basin PIR,False
2012-11-28 14:24:51.000,Living Door PIR,True
2012-11-28 14:24:53.000,Living Door PIR,False
2012-11-28 14:25:06.000,Bathroom Toilet Flush,False
2012-11-28 14:25:34.000,Living Door PIR,True
2012-11-28 14:25:38.000,Living Door PIR,False
2012-11-28 14:25:46.000,Bathroom Toilet Flush,True
2012-11-28 14:25:52.000,Bathroom Basin PIR,True
2012-11-28 14:26:28.000,Bathroom Basin PIR,False
2012-11-28 14:27:06.000,Bathroom Toilet Flush,False
2012-11-28 14:28:03.000,Entrance Maindoor Magnetic,True
2012-11-28 14:28:08.000,Entrance Maindoor Magnetic,False
2012-11-28 16:05:13.000,Entrance Maindoor Magnetic,True
2012-11-28 16:05:16.000,Entrance Maindoor Magnetic,False
2012-11-28 16:05:29.000,Living Door PIR,True
2012-11-28 16:05:32.000,Living Door PIR,False
2012-11-28 16:06:22.000,Living Seat Pressure,True
2012-11-28 17:37:18.000,Living Seat Pressure,False
2012-11-28 17:38:13.000,Living Door PIR,True
2012-11-28 17:38:16.000,Living Door PIR,False
2012-11-28 17:40:24.000,Bathroom Toilet Flush,True
2012-11-28 17:45:35.000,Bathroom Toilet Flush,False
2012-11-28 17:55:02.000,Living Door PIR,True
2012-11-28 17:55:05.000,Living Door PIR,False
2012-11-28 17:56:01.000,Living Seat Pressure,True
2012-11-28 19:28:45.000,Living Seat Pressure,False
2012-11-28 19:29:01.000,Living Door PIR,True
2012-11-28 19:29:05.000,Living Door PIR,False
2012-11-28 19:30:08.000,Kitchen Door PIR,True
2012-11-28 19:30:12.000,Kitchen Door PIR,False
2012-11-28 19:34:44.000,Kitchen Fridge Magnetic,True
2012-11-28 19:34:48.000,Kitchen Fridge Magnetic,False
2012-11-28 19:35:33.000,Kitchen Door PIR,True
2012-11-28 19:35:37.000,Kitchen Door PIR,False
2012-11-28 19:36:53.000,Bedroom Door PIR,True
2012-11-28 19:36:57.000,Bedroom Door PIR,False
2012-11-28 19:37:23.000,Bedroom Door PIR,True
2012-11-28 19:37:25.000,Bedroom Door PIR,False
2012-11-28 19:39:05.000,Living Door PIR,True
2012-11-28 19:39:08.000,Living Door PIR,False
2012-11-28 19:45:02.000,Living Door PIR,True
2012-11-28 19:45:05.000,Living Door PIR,False
2012-11-28 19:45:12.000,Bedroom Door PIR,True
2012-11-28 19:45:16.000,Bedroom Door PIR,False
2012-11-28 19:45:18.000,Bedroom Door PIR,True
2012-11-28 19:45:20.000,Bedroom Door PIR,False
2012-11-28 19:48:19.000,Entrance Maindoor Magnetic,True
2012-11-28 19:48:23.000,Entrance Maindoor Magnetic,False
2012-11-28 22:14:27.000,Entrance Maindoor Magnetic,True
2012-11-28 22:14:34.000,Entrance Maindoor Magnetic,False
2012-11-28 22:15:02.000,Kitchen Door PIR,True
2012-11-28 22:15:05.000,Kitchen Door PIR,False
2012-11-28 22:15:23.000,Kitchen Fridge Magnetic,True
2012-11-28 22:15:30.000,Kitchen Fridge Magnetic,False
2012-11-28 22:17:14.000,Kitchen Fridge Magnetic,True
2012-11-28 22:17:16.000,Kitchen Fridge Magnetic,False
2012-11-28 22:17:29.000,Kitchen Door PIR,True
2012-11-28 22:17:33.000,Kitchen Door PIR,False
2012-11-28 22:17:45.000,Living Door PIR,True
2012-11-28 22:17:48.000,Living Door PIR,False
2012-11-28 22:18:04.000,Living Door PIR,True
2012-11-28 22:18:09.000,Living Door PIR,False
2012-11-28 22:18:17.000,Bedroom Door PIR,True
2012-11-28 22:18:20.000,Bedroom Door PIR,False
2012-11-28 22:18:39.000,Bedroom Door PIR,True
2012-11-28 22:18:43.000,Bedroom Door PIR,False
2012-11-28 22:19:00.000,Living Door PIR,True
2012-11-28 22:19:02.000,Living Door PIR,False
2012-11-28 22:20:00.000,Living Seat Pressure,True
2012-11-28 23:37:37.000,Living Seat Pressure,False
2012-11-28 23:38:15.000,Living Door PIR,True
2012-11-28 23:38:19.000,Living Door PIR,False
2012-11-28 23:38:34.000,Kitchen Door PIR,True
2012-11-28 23:38:36.000,Kitchen Door PIR,False
2012-11-28 23:38:46.000,Kitchen Door PIR,True
2012-11-28 23:38:48.000,Kitchen Door PIR,False
2012-11-28 23:39:00.000,Living Door PIR,True
2012-11-28 23:39:03.000,Living Door PIR,False
2012-11-28 23:40:52.000,Living Door PIR,True
2012-11-28 23:40:56.000,Living Door PIR,False
2012-11-28 23:41:05.000,Kitchen Door PIR,True
2012-11-28 23:41:07.000,Kitchen Door PIR,False
2012-11-28 23:41:26.000,Kitchen Door PIR,True
2012-11-28 23:41:28.000,Kitchen Door PIR,False
2012-11-28 23:41:47.000,Living Door PIR,True
2012-11-28 23:41:50.000,Living Door PIR,False
2012-11-28 23:42:53.000,Living Door PIR,True
2012-11-28 23:42:56.000,Living Door PIR,False
2012-11-28 23:44:06.000,Bedroom Door PIR,True
2012-11-28 23:44:09.000,Bedroom Door PIR,False
2012-11-28 23:48:37.000,Bedroom Door PIR,True
2012-11-28 23:48:40.000,Bedroom Door PIR,False
2012-11-28 23:54:55.000,Bathroom Toilet Flush,True
2012-11-28 23:55:12.000,Living Door PIR,True
2012-11-28 23:55:14.000,Living Door PIR,False
2012-11-28 23:55:32.000,Living Door PIR,True
2012-11-28 23:55:37.000,Living Door PIR,False
2012-11-28 23:55:40.000,Bathroom Basin PIR,True
2012-11-28 23:56:16.000,Bathroom Basin PIR,False
2012-11-28 23:56:27.000,Bathroom Toilet Flush,False
2012-11-28 23:56:39.000,Bedroom Door PIR,True
2012-11-28 23:56:43.000,Bedroom Door PIR,False
2012-11-28 23:57:21.000,Bedroom Door PIR,True
2012-11-28 23:57:24.000,Bedroom Door PIR,False
2012-11-28 23:57:28.000,Living Door PIR,True
2012-11-28 23:57:31.000,Living Door PIR,False
2012-11-28 23:58:16.000,Living Door PIR,True
2012-11-28 23:58:19.000,Living Door PIR,False
2012-11-28 23:58:28.000,Bathroom Basin PIR,True
2012-11-29 00:00:03.000,Bathroom Basin PIR,False
2012-11-29 00:00:33.000,Bedroom Door PIR,True
2012-11-29 00:00:38.000,Bedroom Door PIR,False
2012-11-29 00:01:13.000,Bedroom Bed Pressure,True
2012-11-29 00:58:22.000,Bedroom Bed Pressure,False
2012-11-29 00:58:41.000,Bedroom Door PIR,True
2012-11-29 00:58:45.000,Bedroom Door PIR,False
2012-11-29 00:58:46.000,Bathroom Basin PIR,True
2012-11-29 00:59:04.000,Bathroom Basin PIR,False
2012-11-29 00:59:49.000,Bedroom Door PIR,True
2012-11-29 00:59:53.000,Bedroom Door PIR,False
2012-11-29 01:00:07.000,Bedroom Bed Pressure,True
2012-11-29 09:34:17.000,Bedroom Bed Pressure,False
2012-11-29 09:35:26.000,Bedroom Door PIR,True
2012-11-29 09:35:28.000,Bedroom Door PIR,False
2012-11-29 09:36:30.000,Living Door PIR,True
2012-11-29 09:36:33.000,Living Door PIR,False
2012-11-29 09:38:03.000,Living Door PIR,True
2012-11-29 09:38:06.000,Living Door PIR,False
2012-11-29 09:38:45.000,Kitchen Door PIR,True
2012-11-29 09:38:47.000,Kitchen Door PIR,False
2012-11-29 09:41:08.000,Kitchen Fridge Magnetic,True
2012-11-29 09:41:10.000,Kitchen Fridge Magnetic,False
2012-11-29 09:41:33.000,Kitchen Fridge Magnetic,True
2012-11-29 09:41:35.000,Kitchen Fridge Magnetic,False
2012-11-29 09:42:59.000,Kitchen Fridge Magnetic,True
2012-11-29 09:43:03.000,Kitchen Fridge Magnetic,False
2012-11-29 09:45:22.000,Kitchen Door PIR,True
2012-11-29 09:45:29.000,Kitchen Door PIR,False
2012-11-29 09:45:44.000,Bedroom Door PIR,True
2012-11-29 09:45:48.000,Bedroom Door PIR,False
2012-11-29 09:49:14.000,Bedroom Door PIR,True
2012-11-29 09:49:18.000,Bedroom Door PIR,False
2012-11-29 09:50:32.000,Bathroom Toilet Flush,True
2012-11-29 09:52:57.000,Kitchen Door PIR,True
2012-11-29 09:52:59.000,Kitchen Door PIR,False
2012-11-29 09:54:10.000,Kitchen Door PIR,True
2012-11-29 09:54:13.000,Kitchen Door PIR,False
2012-11-29 09:55:28.000,Living Door PIR,True
2012-11-29 09:55:31.000,Living Door PIR,False
2012-11-29 09:55:51.000,Living Door PIR,True
2012-11-29 09:55:54.000,Living Door PIR,False
2012-11-29 09:56:53.000,Bathroom Toilet Flush,False
2012-11-29 10:02:07.000,Bedroom Door PIR,True
2012-11-29 10:02:11.000,Bedroom Door PIR,False
2012-11-29 10:02:25.000,Bedroom Door PIR,True
2012-11-29 10:02:29.000,Bedroom Door PIR,False
2012-11-29 10:04:10.000,Bathroom Basin PIR,True
2012-11-29 10:04:34.000,Bathroom Basin PIR,False
2012-11-29 10:04:46.000,Living Door PIR,True
2012-11-29 10:04:49.000,Living Door PIR,False
2012-11-29 10:05:28.000,Living Door PIR,True
2012-11-29 10:05:31.000,Living Door PIR,False
2012-11-29 10:05:54.000,Bathroom Basin PIR,True
2012-11-29 10:06:36.000,Bathroom Basin PIR,False
2012-11-29 10:07:42.000,Bedroom Door PIR,True
2012-11-29 10:07:45.000,Bedroom Door PIR,False
2012-11-29 10:14:48.000,Bedroom Door PIR,True
2012-11-29 10:14:51.000,Bedroom Door PIR,False
2012-11-29 10:15:12.000,Bathroom Basin PIR,True
2012-11-29 10:20:43.000,Bathroom Basin PIR,False
2012-11-29 10:23:45.000,Living Door PIR,True
2012-11-29 10:23:49.000,Living Door PIR,False
2012-11-29 10:29:36.000,Living Door PIR,True
2012-11-29 10:29:38.000,Living Door PIR,False
2012-11-29 10:30:13.000,Bathroom Basin PIR,True
2012-11-29 10:31:17.000,Bathroom Basin PIR,False
2012-11-29 10:34:49.000,Bathroom Toilet Flush,True
2012-11-29 10:36:06.000,Bathroom Toilet Flush,False
2012-11-29 10:38:03.000,Bedroom Door PIR,True
2012-11-29 10:38:07.000,Bedroom Door PIR,False
2012-11-29 10:42:13.000,Bedroom Door PIR,True
2012-11-29 10:42:15.000,Bedroom Door PIR,False
2012-11-29 10:45:46.000,Entrance Maindoor Magnetic,True
2012-11-29 10:45:50.000,Entrance Maindoor Magnetic,False
2012-11-29 13:39:54.000,Entrance Maindoor Magnetic,True
2012-11-29 13:39:59.000,Entrance Maindoor Magnetic,False
2012-11-29 13:40:20.000,Living Door PIR,True
2012-11-29 13:40:22.000,Living Door PIR,False
2012-11-29 13:40:31.000,Living Door PIR,True
2012-11-29 13:40:34.000,Living Door PIR,False
2012-11-29 13:41:08.000,Bedroom Door PIR,True
2012-11-29 13:41:12.000,Bedroom Door PIR,False
2012-11-29 13:46:09.000,Bedroom Door PIR,True
2012-11-29 13:46:12.000,Bedroom Door PIR,False
2012-11-29 13:48:28.000,Kitchen Door PIR,True
2012-11-29 13:48:30.000,Kitchen Door PIR,False
2012-11-29 13:52:40.000,Kitchen Door PIR,True
2012-11-29 13:52:42.000,Kitchen Door PIR,False
2012-11-29 13:53:17.000,Living Door PIR,True
2012-11-29 13:53:20.000,Living Door PIR,False
2012-11-29 13:53:51.000,Living Door PIR,True
2012-11-29 13:53:54.000,Living Door PIR,False
2012-11-29 13:54:11.000,Kitchen Door PIR,True
2012-11-29 13:54:14.000,Kitchen Door PIR,False
2012-11-29 14:12:25.000,Kitchen Fridge Magnetic,True
2012-11-29 14:12:35.000,Kitchen Fridge Magnetic,False
2012-11-29 14:19:51.000,Kitchen Door PIR,True
2012-11-29 14:19:53.000,Kitchen Door PIR,False
2012-11-29 14:20:06.000,Living Door PIR,True
2012-11-29 14:20:09.000,Living Door PIR,False
2012-11-29 14:23:10.000,Living Door PIR,True
2012-11-29 14:23:13.000,Living Door PIR,False
2012-11-29 14:24:01.000,Bedroom Door PIR,True
2012-11-29 14:24:08.000,Bedroom Door PIR,False
2012-11-29 14:26:54.000,Bedroom Door PIR,True
2012-11-29 14:26:57.000,Bedroom Door PIR,False
2012-11-29 14:27:07.000,Living Door PIR,True
2012-11-29 14:27:13.000,Living Door PIR,False
2012-11-29 15:05:25.000,Living Door PIR,True
2012-11-29 15:05:28.000,Living Door PIR,False
2012-11-29 15:05:37.000,Kitchen Door PIR,True
2012-11-29 15:05:39.000,Kitchen Door PIR,False
2012-11-29 15:07:54.000,Kitchen Door PIR,True
2012-11-29 15:07:56.000,Kitchen Door PIR,False
2012-11-29 15:08:06.000,Living Door PIR,True
2012-11-29 15:08:10.000,Living Door PIR,False
2012-11-29 15:09:02.000,Living Seat Pressure,True
2012-11-29 15:31:35.000,Living Seat Pressure,False
2012-11-29 15:32:05.000,Living Door PIR,True
2012-11-29 15:32:18.000,Living Door PIR,False
2012-11-29 15:32:22.000,Kitchen Door PIR,True
2012-11-29 15:32:25.000,Kitchen Door PIR,False
2012-11-29 15:40:26.000,Kitchen Door PIR,True
2012-11-29 15:40:31.000,Kitchen Door PIR,False
2012-11-29 15:40:35.000,Living Door PIR,True
2012-11-29 15:40:39.000,Living Door PIR,False
2012-11-29 15:41:10.000,Living Door PIR,True
2012-11-29 15:41:14.000,Living Door PIR,False
2012-11-29 15:41:23.000,Kitchen Door PIR,True
2012-11-29 15:41:26.000,Kitchen Door PIR,False
2012-11-29 15:43:45.000,Kitchen Door PIR,True
2012-11-29 15:43:47.000,Kitchen Door PIR,False
2012-11-29 15:44:02.000,Living Door PIR,True
2012-11-29 15:44:04.000,Living Door PIR,False
2012-11-29 15:50:25.000,Living Door PIR,True
2012-11-29 15:50:29.000,Living Door PIR,False
2012-11-29 15:50:38.000,Kitchen Door PIR,True
2012-11-29 15:50:40.000,Kitchen Door PIR,False
2012-11-29 15:50:41.000,Kitchen Door PIR,True
2012-11-29 15:50:59.000,Kitchen Door PIR,False
2012-11-29 15:51:12.000,Living Door PIR,True
2012-11-29 15:51:16.000,Living Door PIR,False
2012-11-29 16:10:46.000,Living Door PIR,True
2012-11-29 16:10:49.000,Living Door PIR,False
2012-11-29 16:12:29.000,Bathroom Toilet Flush,True
2012-11-29 16:12:36.000,Bathroom Basin PIR,True
2012-11-29 16:12:48.000,Bathroom Basin PIR,False
2012-11-29 16:13:00.000,Living Door PIR,True
2012-11-29 16:13:02.000,Living Door PIR,False
2012-11-29 16:13:28.000,Living Door PIR,True
2012-11-29 16:13:31.000,Living Door PIR,False
2012-11-29 16:13:42.000,Kitchen Door PIR,True
2012-11-29 16:13:44.000,Kitchen Door PIR,False
2012-11-29 16:17:52.000,Kitchen Door PIR,True
2012-11-29 16:17:54.000,Kitchen Door PIR,False
2012-11-29 16:18:03.000,Bathroom Toilet Flush,False
2012-11-29 16:18:16.000,Living Door PIR,True
2012-11-29 16:18:19.000,Living Door PIR,False
2012-11-29 16:19:01.000,Living Seat Pressure,True
2012-11-29 18:14:42.000,Living Seat Pressure,False
2012-11-29 18:15:52.000,Living Door PIR,True
2012-11-29 18:15:55.000,Living Door PIR,False
2012-11-29 18:16:08.000,Kitchen Door PIR,True
2012-11-29 18:16:11.000,Kitchen Door PIR,False
2012-11-29 18:18:33.000,Kitchen Fridge Magnetic,True
2012-11-29 18:18:55.000,Kitchen Fridge Magnetic,False
2012-11-29 18:19:51.000,Kitchen Door PIR,True
2012-11-29 18:19:59.000,Kitchen Door PIR,False
2012-11-29 18:20:04.000,Living Door PIR,True
2012-11-29 18:20:10.000,Living Door PIR,False
2012-11-29 18:21:27.000,Living Door PIR,True
2012-11-29 18:21:31.000,Living Door PIR,False
2012-11-29 18:21:44.000,Kitchen Door PIR,True
2012-11-29 18:21:46.000,Kitchen Door PIR,False
2012-11-29 18:33:11.000,Kitchen Door PIR,True
2012-11-29 18:33:13.000,Kitchen Door PIR,False
2012-11-29 18:33:35.000,Living Door PIR,True
2012-11-29 18:33:39.000,Living Door PIR,False
2012-11-29 18:42:17.000,Living Door PIR,True
2012-11-29 18:42:19.000,Living Door PIR,False
2012-11-29 18:44:51.000,Living Door PIR,True
2012-11-29 18:44:54.000,Living Door PIR,False
2012-11-29 18:45:34.000,Living Seat Pressure,True
2012-11-29 19:35:57.000,Living Seat Pressure,False
2012-11-29 19:36:02.000,Living Door PIR,True
2012-11-29 19:36:04.000,Living Door PIR,False
2012-11-29 19:36:11.000,Living Door PIR,True
2012-11-29 19:36:14.000,Living Door PIR,False
2012-11-29 19:37:19.000,Living Seat Pressure,True
2012-11-29 20:57:26.000,Living Seat Pressure,False
2012-11-29 20:58:04.000,Living Door PIR,True
2012-11-29 20:58:08.000,Living Door PIR,False
2012-11-29 21:00:13.000,Bathroom Toilet Flush,True
2012-11-29 21:01:06.000,Bathroom Basin PIR,True
2012-11-29 21:01:09.000,Bathroom Basin PIR,False
2012-11-29 21:01:23.000,Bathroom Toilet Flush,False
2012-11-29 21:01:27.000,Bedroom Door PIR,True
2012-11-29 21:01:32.000,Bedroom Door PIR,False
2012-11-29 21:01:37.000,Bedroom Door PIR,True
2012-11-29 21:01:41.000,Bedroom Door PIR,False
2012-11-29 21:01:48.000,Living Door PIR,True
2012-11-29 21:01:51.000,Living Door PIR,False
2012-11-29 21:02:43.000,Living Seat Pressure,True
2012-11-29 21:31:33.000,Living Seat Pressure,False
2012-11-29 21:32:49.000,Living Door PIR,True
2012-11-29 21:32:52.000,Living Door PIR,False
2012-11-29 21:33:04.000,Kitchen Door PIR,True
2012-11-29 21:33:08.000,Kitchen Door PIR,False
2012-11-29 21:41:37.000,Kitchen Door PIR,True
2012-11-29 21:41:40.000,Kitchen Door PIR,False
2012-11-29 21:42:07.000,Living Door PIR,True
2012-11-29 21:42:10.000,Living Door PIR,False
2012-11-29 21:42:26.000,Living Door PIR,True
2012-11-29 21:42:29.000,Living Door PIR,False
2012-11-29 21:42:39.000,Kitchen Door PIR,True
2012-11-29 21:42:40.000,Kitchen Door PIR,False
2012-11-29 21:43:00.000,Kitchen Door PIR,True
2012-11-29 21:43:02.000,Kitchen Door PIR,False
2012-11-29 21:43:17.000,Living Door PIR,True
2012-11-29 21:43:20.000,Living Door PIR,False
2012-11-29 21:59:45.000,Living Door PIR,True
2012-11-29 21:59:48.000,Living Door PIR,False
2012-11-29 22:00:00.000,Kitchen Door PIR,True
2012-11-29 22:00:03.000,Kitchen Door PIR,False
2012-11-29 22:07:47.000,Kitchen Door PIR,True
2012-11-29 22:07:49.000,Kitchen Door PIR,False
2012-11-29 22:08:00.000,Living Door PIR,True
2012-11-29 22:08:03.000,Living Door PIR,False
2012-11-29 22:08:56.000,Living Door PIR,True
2012-11-29 22:08:59.000,Living Door PIR,False
2012-11-29 22:09:09.000,Kitchen Door PIR,True
2012-11-29 22:09:18.000,Kitchen Door PIR,False
2012-11-29 22:09:35.000,Kitchen Door PIR,True
2012-11-29 22:09:38.000,Kitchen Door PIR,False
2012-11-29 22:09:51.000,Living Door PIR,True
2012-11-29 22:09:56.000,Living Door PIR,False
2012-11-29 22:25:40.000,Living Door PIR,True
2012-11-29 22:25:43.000,Living Door PIR,False
2012-11-29 22:26:00.000,Kitchen Door PIR,True
2012-11-29 22:26:03.000,Kitchen Door PIR,False
2012-11-29 22:26:09.000,Kitchen Fridge Magnetic,True
2012-11-29 22:26:14.000,Kitchen Fridge Magnetic,False
2012-11-29 22:26:22.000,Kitchen Door PIR,True
2012-11-29 22:26:25.000,Kitchen Door PIR,False
2012-11-29 22:26:40.000,Living Door PIR,True
2012-11-29 22:26:43.000,Living Door PIR,False
2012-11-29 23:35:43.000,Living Door PIR,True
2012-11-29 23:35:46.000,Living Door PIR,False
2012-11-29 23:35:50.000,Bedroom Door PIR,True
2012-11-29 23:35:53.000,Bedroom Door PIR,False
2012-11-29 23:37:25.000,Bedroom Door PIR,True
2012-11-29 23:37:28.000,Bedroom Door PIR,False
2012-11-29 23:37:37.000,Living Door PIR,True
2012-11-29 23:37:40.000,Living Door PIR,False
2012-11-29 23:37:53.000,Living Door PIR,True
2012-11-29 23:37:55.000,Living Door PIR,False
2012-11-29 23:38:15.000,Kitchen Door PIR,True
2012-11-29 23:38:18.000,Kitchen Door PIR,False
2012-11-29 23:39:31.000,Kitchen Door PIR,True
2012-11-29 23:39:36.000,Kitchen Door PIR,False
2012-11-29 23:40:19.000,Living Door PIR,True
2012-11-29 23:40:23.000,Living Door PIR,False
2012-11-30 00:14:21.000,Living Door PIR,True
2012-11-30 00:14:23.000,Living Door PIR,False
2012-11-30 00:14:30.000,Bedroom Door PIR,True
2012-11-30 00:14:32.000,Bedroom Door PIR,False
2012-11-30 00:18:08.000,Bedroom Door PIR,True
2012-11-30 00:18:10.000,Bedroom Door PIR,False
2012-11-30 00:18:47.000,Living Door PIR,True
2012-11-30 00:18:50.000,Living Door PIR,False
2012-11-30 00:32:10.000,Living Door PIR,True
2012-11-30 00:32:13.000,Living Door PIR,False
2012-11-30 00:32:46.000,Living Door PIR,True
2012-11-30 00:32:49.000,Living Door PIR,False
2012-11-30 01:39:01.000,Living Door PIR,True
2012-11-30 01:39:04.000,Living Door PIR,False
2012-11-30 01:40:19.000,Bathroom Toilet Flush,True
2012-11-30 01:40:31.000,Bedroom Door PIR,True
2012-11-30 01:40:36.000,Bedroom Door PIR,False
2012-11-30 01:40:53.000,Bedroom Bed Pressure,True
2012-11-30 01:41:11.000,Bathroom Toilet Flush,False
2012-11-30 07:39:54.000,Bedroom Bed Pressure,False
2012-11-30 07:40:43.000,Bedroom Door PIR,True
2012-11-30 07:40:46.000,Bedroom Door PIR,False
2012-11-30 07:43:01.000,Bedroom Door PIR,True
2012-11-30 07:43:06.000,Bedroom Door PIR,False
2012-11-30 07:44:23.000,Bedroom Bed Pressure,True
2012-11-30 09:19:25.000,Bedroom Bed Pressure,False
2012-11-30 10:20:42.000,Bedroom Door PIR,True
2012-11-30 10:20:45.000,Bedroom Door PIR,False
2012-11-30 10:25:46.000,Bathroom Toilet Flush,True
2012-11-30 10:26:52.000,Living Door PIR,True
2012-11-30 10:26:56.000,Living Door PIR,False
2012-11-30 10:27:06.000,Living Door PIR,True
2012-11-30 10:27:08.000,Living Door PIR,False
2012-11-30 10:27:14.000,Bathroom Basin PIR,True
2012-11-30 10:28:47.000,Bathroom Basin PIR,False
2012-11-30 10:29:05.000,Living Door PIR,True
2012-11-30 10:29:08.000,Living Door PIR,False
2012-11-30 10:31:37.000,Bathroom Toilet Flush,False
2012-11-30 10:32:15.000,Living Door PIR,True
2012-11-30 10:32:18.000,Living Door PIR,False
2012-11-30 10:32:38.000,Kitchen Door PIR,True
2012-11-30 10:32:40.000,Kitchen Door PIR,False
2012-11-30 10:34:56.000,Kitchen Door PIR,True
2012-11-30 10:34:58.000,Kitchen Door PIR,False
2012-11-30 10:40:26.000,Bedroom Door PIR,True
2012-11-30 10:40:28.000,Bedroom Door PIR,False
2012-11-30 10:42:01.000,Bedroom Door PIR,True
2012-11-30 10:42:03.000,Bedroom Door PIR,False
2012-11-30 10:42:13.000,Living Door PIR,True
2012-11-30 10:42:16.000,Living Door PIR,False
2012-11-30 10:51:19.000,Living Door PIR,True
2012-11-30 10:51:22.000,Living Door PIR,False
2012-11-30 10:51:36.000,Kitchen Door PIR,True
2012-11-30 10:51:37.000,Kitchen Door PIR,False
2012-11-30 10:52:52.000,Kitchen Fridge Magnetic,True
2012-11-30 10:52:55.000,Kitchen Fridge Magnetic,False
2012-11-30 10:53:25.000,Kitchen Fridge Magnetic,True
2012-11-30 10:53:27.000,Kitchen Fridge Magnetic,False
2012-11-30 10:53:30.000,Kitchen Fridge Magnetic,True
2012-11-30 10:53:40.000,Kitchen Fridge Magnetic,False
2012-11-30 11:13:55.000,Kitchen Fridge Magnetic,True
2012-11-30 11:14:05.000,Kitchen Fridge Magnetic,False
2012-11-30 11:31:15.000,Kitchen Cupboard Magnetic,True
2012-11-30 11:31:23.000,Kitchen Cupboard Magnetic,False
2012-11-30 11:35:40.000,Kitchen Door PIR,True
2012-11-30 11:35:42.000,Kitchen Door PIR,False
2012-11-30 11:35:52.000,Living Door PIR,True
2012-11-30 11:35:55.000,Living Door PIR,False
2012-11-30 11:36:11.000,Living Door PIR,True
2012-11-30 11:36:14.000,Living Door PIR,False
2012-11-30 11:36:18.000,Bedroom Door PIR,True
2012-11-30 11:36:22.000,Bedroom Door PIR,False
2012-11-30 11:41:13.000,Bedroom Door PIR,True
2012-11-30 11:41:15.000,Bedroom Door PIR,False
2012-11-30 11:41:29.000,Kitchen Door PIR,True
2012-11-30 11:41:31.000,Kitchen Door PIR,False
2012-11-30 11:42:38.000,Kitchen Fridge Magnetic,True
2012-11-30 11:42:45.000,Kitchen Fridge Magnetic,False
2012-11-30 11:51:16.000,Kitchen Door PIR,True
2012-11-30 11:51:18.000,Kitchen Door PIR,False
2012-11-30 11:51:29.000,Living Door PIR,True
2012-11-30 11:51:32.000,Living Door PIR,False
2012-11-30 11:51:38.000,Living Door PIR,True
2012-11-30 11:51:40.000,Living Door PIR,False
2012-11-30 11:52:27.000,Bathroom Basin PIR,True
2012-11-30 11:56:38.000,Bathroom Basin PIR,False
2012-11-30 11:57:17.000,Bathroom Shower PIR,True
2012-11-30 12:00:45.000,Bathroom Shower PIR,False
2012-11-30 12:02:55.000,Bathroom Basin PIR,True
2012-11-30 12:03:36.000,Bathroom Basin PIR,False
2012-11-30 12:04:02.000,Living Door PIR,True
2012-11-30 12:04:05.000,Living Door PIR,False
2012-11-30 12:04:56.000,Living Seat Pressure,True
2012-11-30 12:26:06.000,Living Seat Pressure,False
2012-11-30 12:26:30.000,Living Door PIR,True
2012-11-30 12:26:33.000,Living Door PIR,False
2012-11-30 12:26:38.000,Bathroom Basin PIR,True
2012-11-30 12:30:52.000,Bathroom Basin PIR,False
2012-11-30 12:41:45.000,Living Seat Pressure,True
2012-11-30 12:42:55.000,Bedroom Door PIR,True
2012-11-30 12:42:58.000,Bedroom Door PIR,False
2012-11-30 12:43:09.000,Bedroom Door PIR,True
2012-11-30 12:43:11.000,Bedroom Door PIR,False
2012-11-30 12:50:17.000,Living Door PIR,True
2012-11-30 12:50:20.000,Living Door PIR,False
2012-11-30 12:50:24.000,Living Door PIR,True
2012-11-30 12:50:26.000,Living Door PIR,False
2012-11-30 12:50:47.000,Kitchen Door PIR,True
2012-11-30 12:50:48.000,Kitchen Door PIR,False
2012-11-30 12:53:17.000,Kitchen Door PIR,True
2012-11-30 12:53:19.000,Kitchen Door PIR,False
