Start time: Time sensor started firing
End time: Time sensor stopped firing
ID: sensor id (see list below)
val: value of sensor (always 1)

Sensor IDs are: 
    [ 1]    'Microwave'         
    [ 5]    'Hall-Toilet door'  
    [ 6]    'Hall-Bathroom door'
    [ 7]    'Cups cupboard'     
    [ 8]    'Fridge'            
    [ 9]    'Plates cupboard'   
    [12]    'Frontdoor'         
    [13]    'Dishwasher'        
    [14]    'ToiletFlush'       
    [17]    'Freezer'           
    [18]    'Pans Cupboard'     
    [20]    'Washingmachine'    
    [23]    'Groceries Cupboard'
    [24]    'Hall-Bedroom door' 

Start time          	End time            	ID	Val
19-Mar-2008 09:48:33	19-Mar-2008 09:48:37	6	1
19-Mar-2008 09:49:01	19-Mar-2008 09:49:02	14	1
19-Mar-2008 09:49:04	19-Mar-2008 09:49:08	6	1
19-Mar-2008 09:49:06	19-Mar-2008 09:49:07	14	1
19-Mar-2008 09:58:54	19-Mar-2008 09:58:55	5	1
19-Mar-2008 09:58:59	19-Mar-2008 17:19:31	5	1
19-Mar-2008 10:09:11	19-Mar-2008 10:09:12	12	1
19-Mar-2008 10:09:16	19-Mar-2008 10:09:22	12	1
19-Mar-2008 17:15:12	19-Mar-2008 17:15:13	12	1
19-Mar-2008 17:19:55	19-Mar-2008 17:20:15	5	1
19-Mar-2008 17:21:57	19-Mar-2008 21:49:13	5	1
19-Mar-2008 17:26:44	19-Mar-2008 17:26:47	12	1
19-Mar-2008 20:19:40	19-Mar-2008 20:19:44	12	1
19-Mar-2008 20:46:23	19-Mar-2008 20:46:27	6	1
19-Mar-2008 20:48:50	19-Mar-2008 20:48:51	14	1
19-Mar-2008 20:48:53	19-Mar-2008 20:48:58	6	1
19-Mar-2008 21:19:56	19-Mar-2008 21:20:00	7	1
19-Mar-2008 21:20:24	19-Mar-2008 21:20:53	23	1
19-Mar-2008 21:49:24	19-Mar-2008 21:49:25	6	1
19-Mar-2008 21:51:29	19-Mar-2008 21:51:30	14	1
19-Mar-2008 21:51:32	19-Mar-2008 21:51:35	6	1
19-Mar-2008 21:51:36	19-Mar-2008 21:51:37	6	1
19-Mar-2008 21:51:39	19-Mar-2008 21:51:40	6	1
19-Mar-2008 21:51:46	19-Mar-2008 21:51:47	6	1
19-Mar-2008 21:51:58	19-Mar-2008 21:51:59	6	1
19-Mar-2008 21:52:22	19-Mar-2008 21:52:23	6	1
19-Mar-2008 21:52:58	19-Mar-2008 21:52:59	6	1
19-Mar-2008 21:53:01	19-Mar-2008 21:53:50	5	1
19-Mar-2008 21:53:34	19-Mar-2008 21:53:35	6	1
19-Mar-2008 21:54:34	19-Mar-2008 21:54:37	5	1
20-Mar-2008 00:34:38	20-Mar-2008 00:34:39	24	1
20-Mar-2008 00:34:42	20-Mar-2008 00:36:17	24	1
20-Mar-2008 00:35:10	20-Mar-2008 00:35:13	6	1
20-Mar-2008 00:35:39	20-Mar-2008 00:35:40	14	1
20-Mar-2008 00:35:43	20-Mar-2008 00:35:59	6	1
20-Mar-2008 00:35:44	20-Mar-2008 00:35:45	14	1
20-Mar-2008 06:57:51	20-Mar-2008 06:57:52	24	1
20-Mar-2008 06:57:55	20-Mar-2008 06:57:56	24	1
20-Mar-2008 06:57:57	20-Mar-2008 06:57:58	6	1
20-Mar-2008 06:58:15	20-Mar-2008 06:58:43	24	1
20-Mar-2008 06:58:31	20-Mar-2008 06:58:32	14	1
20-Mar-2008 06:58:33	20-Mar-2008 06:58:37	6	1
20-Mar-2008 08:31:02	20-Mar-2008 08:31:03	24	1
20-Mar-2008 08:31:07	21-Mar-2008 00:00:08	24	1
20-Mar-2008 08:45:46	20-Mar-2008 08:45:50	6	1
20-Mar-2008 08:46:55	20-Mar-2008 08:46:56	14	1
20-Mar-2008 08:46:58	20-Mar-2008 08:47:01	6	1
20-Mar-2008 09:12:04	20-Mar-2008 09:12:08	9	1
20-Mar-2008 09:12:11	20-Mar-2008 09:12:18	17	1
20-Mar-2008 09:12:14	20-Mar-2008 09:12:15	9	1
20-Mar-2008 09:12:26	20-Mar-2008 09:12:27	9	1
20-Mar-2008 09:12:30	20-Mar-2008 09:12:33	1	1
20-Mar-2008 09:12:40	20-Mar-2008 09:12:45	17	1
20-Mar-2008 09:13:44	20-Mar-2008 09:13:47	1	1
20-Mar-2008 09:14:18	20-Mar-2008 09:14:33	23	1
20-Mar-2008 09:14:35	20-Mar-2008 09:14:36	8	1
20-Mar-2008 09:14:58	20-Mar-2008 09:15:01	8	1
20-Mar-2008 09:42:47	20-Mar-2008 09:42:48	5	1
20-Mar-2008 09:42:52	20-Mar-2008 09:43:19	5	1
20-Mar-2008 09:43:22	20-Mar-2008 09:43:23	5	1
20-Mar-2008 09:49:49	20-Mar-2008 09:49:50	5	1
20-Mar-2008 09:49:54	20-Mar-2008 22:51:15	5	1
20-Mar-2008 09:57:13	20-Mar-2008 09:57:17	12	1
20-Mar-2008 22:49:21	20-Mar-2008 22:49:22	12	1
20-Mar-2008 22:49:24	20-Mar-2008 22:49:25	12	1
20-Mar-2008 22:51:15	20-Mar-2008 22:51:16	5	1
20-Mar-2008 22:51:18	20-Mar-2008 22:51:21	6	1
20-Mar-2008 22:52:40	20-Mar-2008 22:52:41	14	1
20-Mar-2008 22:55:00	20-Mar-2008 22:55:01	14	1
20-Mar-2008 22:55:03	20-Mar-2008 22:55:07	6	1
20-Mar-2008 22:55:09	20-Mar-2008 22:55:29	5	1
20-Mar-2008 23:36:24	20-Mar-2008 23:36:28	6	1
20-Mar-2008 23:40:24	20-Mar-2008 23:40:25	14	1
20-Mar-2008 23:40:31	20-Mar-2008 23:40:35	6	1
20-Mar-2008 23:40:42	20-Mar-2008 23:41:06	5	1
20-Mar-2008 23:56:38	20-Mar-2008 23:56:39	5	1
20-Mar-2008 23:56:42	20-Mar-2008 23:58:03	5	1
20-Mar-2008 23:58:46	20-Mar-2008 23:58:47	6	1
20-Mar-2008 23:58:48	20-Mar-2008 23:58:49	6	1
20-Mar-2008 23:59:15	20-Mar-2008 23:59:16	14	1
20-Mar-2008 23:59:17	20-Mar-2008 23:59:26	6	1
20-Mar-2008 23:59:27	20-Mar-2008 23:59:41	5	1
21-Mar-2008 00:00:11	21-Mar-2008 00:00:12	24	1
21-Mar-2008 03:49:47	21-Mar-2008 03:49:48	24	1
21-Mar-2008 03:49:54	21-Mar-2008 03:50:45	6	1
21-Mar-2008 03:49:58	21-Mar-2008 03:50:50	24	1
21-Mar-2008 03:50:40	21-Mar-2008 03:50:41	14	1
21-Mar-2008 08:30:54	21-Mar-2008 08:31:44	24	1
21-Mar-2008 08:31:00	21-Mar-2008 08:31:03	6	1
21-Mar-2008 08:31:25	21-Mar-2008 08:31:26	14	1
21-Mar-2008 08:31:28	21-Mar-2008 08:31:31	6	1
21-Mar-2008 09:04:21	21-Mar-2008 09:04:22	24	1
21-Mar-2008 09:04:26	21-Mar-2008 17:03:51	24	1
21-Mar-2008 09:13:25	21-Mar-2008 09:13:29	6	1
21-Mar-2008 09:14:19	21-Mar-2008 09:14:20	14	1
21-Mar-2008 09:14:25	21-Mar-2008 09:15:18	6	1
21-Mar-2008 09:17:57	21-Mar-2008 09:17:59	5	1
21-Mar-2008 09:24:18	21-Mar-2008 09:24:19	5	1
21-Mar-2008 09:24:23	21-Mar-2008 15:51:49	5	1
21-Mar-2008 09:42:35	21-Mar-2008 09:42:39	12	1
21-Mar-2008 15:50:16	21-Mar-2008 15:50:20	12	1
21-Mar-2008 15:52:04	21-Mar-2008 15:52:08	6	1
21-Mar-2008 15:52:54	21-Mar-2008 15:52:55	14	1
21-Mar-2008 15:52:54	21-Mar-2008 15:53:05	6	1
21-Mar-2008 15:53:03	21-Mar-2008 15:53:11	5	1
21-Mar-2008 15:54:06	21-Mar-2008 18:24:28	5	1
21-Mar-2008 15:57:07	21-Mar-2008 15:58:06	23	1
21-Mar-2008 15:57:52	21-Mar-2008 15:57:56	8	1
21-Mar-2008 17:03:54	21-Mar-2008 17:03:55	24	1
21-Mar-2008 17:06:52	21-Mar-2008 17:06:53	24	1
21-Mar-2008 17:06:57	21-Mar-2008 17:08:12	24	1
21-Mar-2008 18:05:09	21-Mar-2008 18:05:10	24	1
21-Mar-2008 18:24:31	21-Mar-2008 18:24:32	5	1
21-Mar-2008 18:24:38	21-Mar-2008 18:24:39	5	1
21-Mar-2008 18:24:50	21-Mar-2008 18:24:51	5	1
21-Mar-2008 18:25:15	21-Mar-2008 18:25:16	6	1
21-Mar-2008 18:27:46	21-Mar-2008 18:27:56	8	1
21-Mar-2008 18:27:57	21-Mar-2008 18:27:58	8	1
21-Mar-2008 18:28:00	21-Mar-2008 18:28:01	8	1
21-Mar-2008 18:28:19	21-Mar-2008 18:28:20	17	1
21-Mar-2008 19:11:10	21-Mar-2008 19:11:14	12	1
23-Mar-2008 19:04:46	23-Mar-2008 19:04:47	12	1
Length: 1319
